Feature	MeanSHAP	Group
cd_prop_RUNX3_-8.0_	0.000111946147274549	Sig90
cd_RUNX3_-10.0_	9.42083518341879e-05	Sig90
cd_prop_RUNX3_-10.0_	3.83399727250128e-05	Other
cd_RXRA::VDR_-8.0_	0.000457790591413696	Sig70
cd_prop_RXRA::VDR_-8.0_	0.000667629717185335	Sig60
cd_RXRA::VDR_-10.0_	0.00116215105907548	Sig50
cd_prop_RXRA::VDR_-10.0_	0.00118396595671679	Sig50
cd_RXRB_-8.0_	9.17452475382356e-05	Sig90
cd_prop_RXRB_-8.0_	0.000331479853773224	Sig70
cd_RXRB_-10.0_	0.000459800261298036	Sig70
cd_prop_RXRB_-10.0_	0.000306877715139677	Sig70
cd_RXRG_-8.0_	0.000581175565559265	Sig60
cd_prop_RXRG_-8.0_	0.000673264205250295	Sig60
cd_RXRG_-10.0_	1.36950112116363e-05	Other
cd_prop_RXRG_-10.0_	6.41878777670374e-05	Other
cd_SATB1_-8.0_	0.000154389582381057	Sig90
cd_prop_SATB1_-8.0_	0.000144461129627315	Sig90
cd_SATB1_-10.0_	0.00019005668779533	Sig80
cd_prop_SATB1_-10.0_	0.000167708995201064	Sig90
cd_SCRT1_-8.0_	6.99546562957587e-05	Other
cd_prop_SCRT1_-8.0_	0.000231304515873266	Sig80
cd_SCRT1_-10.0_	8.8015966147442e-05	Sig90
cd_prop_SCRT1_-10.0_	0.00057786463112373	Sig60
cd_SCRT2_-8.0_	0.000668660018861089	Sig60
cd_prop_SCRT2_-8.0_	0.000585068819631584	Sig60
cd_SCRT2_-10.0_	0.000475549918654672	Sig70
cd_prop_SCRT2_-10.0_	0.000526554465250445	Sig60
cd_SIX1_-8.0_	5.77939220125497e-05	Other
cd_prop_SIX1_-8.0_	0.000121296859892507	Sig90
cd_SIX1_-10.0_	3.49459145937516e-05	Other
cd_prop_SIX1_-10.0_	8.25931175519131e-05	Sig90
cd_SIX2_-8.0_	0.00019899012116626	Sig80
cd_prop_SIX2_-8.0_	0.000313126305763341	Sig70
cd_SIX2_-10.0_	0.000240977983267406	Sig80
cd_prop_SIX2_-10.0_	0.000186180597068629	Sig80
cd_SMAD3_-8.0_	0.000410136890825077	Sig70
cd_prop_SMAD3_-8.0_	0.000214333342544876	Sig80
cd_SMAD3_-10.0_	0	Other
cd_prop_SMAD3_-10.0_	0	Other
cd_SMAD5_-8.0_	0.000493106560364357	Sig70
cd_prop_SMAD5_-8.0_	0.00031100727535104	Sig70
cd_SMAD5_-10.0_	0.000405885914217398	Sig70
cd_prop_SMAD5_-10.0_	0.000287695399380941	Sig80
cd_SNAI1_-8.0_	0.00017906069208363	Sig80
cd_prop_SNAI1_-8.0_	0.000335103548675109	Sig70
cd_SNAI1_-10.0_	6.62660793211587e-05	Other
cd_prop_SNAI1_-10.0_	0.000385802025670821	Sig70
cd_SNAI2_-8.0_	0.00035700254578594	Sig70
cd_prop_SNAI2_-8.0_	0.000182710809712775	Sig80
cd_SNAI2_-10.0_	4.65879407504159e-05	Other
cd_prop_SNAI2_-10.0_	0.000125821174090612	Sig90
cd_SNAI3_-8.0_	4.87967498478765e-05	Other
cd_prop_SNAI3_-8.0_	8.37179521182276e-05	Sig90
cd_SNAI3_-10.0_	0.000186535847310978	Sig80
cd_prop_SNAI3_-10.0_	3.27038908534942e-05	Other
cd_SOHLH2_-8.0_	7.95080988593846e-05	Sig90
cd_prop_SOHLH2_-8.0_	0.000193298358780458	Sig80
cd_SOHLH2_-10.0_	0.000209336835345201	Sig80
cd_prop_SOHLH2_-10.0_	0.000134648024196072	Sig90
cd_SOX12_-8.0_	0.00031024923635754	Sig70
cd_prop_SOX12_-8.0_	0.000538751626736139	Sig60
cd_SOX12_-10.0_	0.00018240063900602	Sig80
cd_prop_SOX12_-10.0_	0.000296688312455961	Sig80
cd_SOX13_-8.0_	0.000162214448036924	Sig90
cd_prop_SOX13_-8.0_	0.000144806500708001	Sig90
cd_SOX13_-10.0_	0.000135370848745043	Sig90
cd_prop_SOX13_-10.0_	8.62096543122245e-05	Sig90
cd_SOX14_-8.0_	7.62579157524381e-05	Sig90
cd_prop_SOX14_-8.0_	0.000608520809661359	Sig60
cd_SOX14_-10.0_	0.000112441487188372	Sig90
cd_prop_SOX14_-10.0_	0.000196856295764968	Sig80
cd_SOX15_-8.0_	5.88651646904767e-05	Other
cd_prop_SOX15_-8.0_	8.84216489072223e-05	Sig90
cd_SOX15_-10.0_	2.99856783871982e-05	Other
cd_prop_SOX15_-10.0_	7.25267397339042e-08	Other
cd_SOX18_-8.0_	0.000125078499541469	Sig90
cd_prop_SOX18_-8.0_	3.51396119814151e-05	Other
cd_SOX18_-10.0_	7.706415590661e-06	Other
cd_prop_SOX18_-10.0_	3.56089085440844e-05	Other
cd_SOX2_-8.0_	0.000113568510908163	Sig90
cd_prop_SOX2_-8.0_	0.000155119087040176	Sig90
cd_SOX2_-10.0_	0.000132919821698587	Sig90
cd_prop_SOX2_-10.0_	0.00010193233608987	Sig90
cd_SOX21_-8.0_	0.000448780606391422	Sig70
cd_prop_SOX21_-8.0_	0.00049438144313771	Sig70
cd_SOX21_-10.0_	0.00095804631062609	Sig50
cd_prop_SOX21_-10.0_	0.00111081954984558	Sig50
cd_SOX4_-8.0_	0.000200765929368158	Sig80
cd_prop_SOX4_-8.0_	0.000205980766725852	Sig80
cd_SOX4_-10.0_	0.000178518863480975	Sig80
cd_prop_SOX4_-10.0_	5.30859660635594e-05	Other
cd_SOX8_-8.0_	4.34239669987933e-05	Other
cd_prop_SOX8_-8.0_	4.81537231412925e-06	Other
cd_SOX8_-10.0_	4.96541442647266e-05	Other
cd_prop_SOX8_-10.0_	6.78109634829219e-05	Other
cd_SOX9_-8.0_	4.82752526672931e-05	Other
cd_prop_SOX9_-8.0_	2.20504662239285e-05	Other
cd_SOX9_-10.0_	4.43292545974786e-05	Other
cd_prop_SOX9_-10.0_	7.41880384854313e-06	Other
cd_SP1_-8.0_	0.000774751462519245	Sig50
cd_prop_SP1_-8.0_	0.000673736947071844	Sig60
cd_SP1_-10.0_	0.000624953126413309	Sig60
cd_prop_SP1_-10.0_	0.000663162050748904	Sig60
cd_SP2_-8.0_	0.000338490641574946	Sig70
cd_prop_SP2_-8.0_	0.000306835429438509	Sig70
cd_SP2_-10.0_	0.000496972967741137	Sig60
cd_prop_SP2_-10.0_	0.000296936988270555	Sig80
cd_SP3_-8.0_	0.000468832833037056	Sig70
cd_prop_SP3_-8.0_	0.000365850828502421	Sig70
cd_SP3_-10.0_	0.000792541665079562	Sig50
cd_prop_SP3_-10.0_	0.000459869873527503	Sig70
cd_SP4_-8.0_	7.97645395070616e-05	Sig90
cd_prop_SP4_-8.0_	0.000323540123034203	Sig70
cd_SP4_-10.0_	0.000286896948796568	Sig80
cd_prop_SP4_-10.0_	0.000241420347388046	Sig80
cd_SP8_-8.0_	0.000404086050653412	Sig70
cd_prop_SP8_-8.0_	0.000240395901987766	Sig80
cd_SP8_-10.0_	0.000230294998948203	Sig80
cd_prop_SP8_-10.0_	0.00018283802863269	Sig80
cd_SP9_-8.0_	0.000264145662986605	Sig80
cd_prop_SP9_-8.0_	0.000740856409414029	Sig60
cd_SP9_-10.0_	0.000646878198515676	Sig60
cd_prop_SP9_-10.0_	0.000613323215697352	Sig60
cd_SPDEF_-8.0_	0.000491962480626887	Sig70
cd_prop_SPDEF_-8.0_	5.68763995092529e-05	Other
cd_SPDEF_-10.0_	0.000418591905723919	Sig70
cd_prop_SPDEF_-10.0_	0.000188047364338224	Sig80
cd_SPIB_-8.0_	0.000497614277279933	Sig60
cd_prop_SPIB_-8.0_	0.000115821168096559	Sig90
cd_SPIB_-10.0_	0.000656652474819903	Sig60
cd_prop_SPIB_-10.0_	0.000741605305017534	Sig60
cd_SPIC_-8.0_	0.000539015722191277	Sig60
cd_prop_SPIC_-8.0_	8.04777205545533e-05	Sig90
cd_SPIC_-10.0_	4.12237199129164e-05	Other
cd_prop_SPIC_-10.0_	0.000151712188292001	Sig90
cd_SREBF1_-8.0_	0.000187263560295437	Sig80
cd_prop_SREBF1_-8.0_	0.000156604982694881	Sig90
cd_SREBF1_-10.0_	7.94601118077529e-05	Sig90
cd_prop_SREBF1_-10.0_	0.000233981507079767	Sig80
cd_SREBF2_-8.0_	0.000546689080810873	Sig60
cd_prop_SREBF2_-8.0_	0.000873924953553875	Sig50
cd_SREBF2_-10.0_	0.00053798879501503	Sig60
cd_prop_SREBF2_-10.0_	0.000974366437011264	Sig50
cd_SRF_-8.0_	0.000104188069090274	Sig90
cd_prop_SRF_-8.0_	3.292522903928e-05	Other
cd_SRF_-10.0_	0	Other
cd_prop_SRF_-10.0_	0	Other
cd_SRY_-8.0_	5.86173491422246e-05	Other
cd_prop_SRY_-8.0_	1.65288562903571e-05	Other
cd_SRY_-10.0_	3.01412241981629e-05	Other
cd_prop_SRY_-10.0_	9.77164894714288e-06	Other
cd_STAT1_-8.0_	0.000106119931768806	Sig90
cd_prop_STAT1_-8.0_	0.000513653177426747	Sig60
cd_STAT1_-10.0_	0.000143711037527237	Sig90
cd_prop_STAT1_-10.0_	0.000402520443849593	Sig70
cd_STAT1::STAT2_-8.0_	0.000416652091206215	Sig70
cd_prop_STAT1::STAT2_-8.0_	0.000153151723039176	Sig90
cd_STAT1::STAT2_-10.0_	2.69919942646103e-05	Other
cd_prop_STAT1::STAT2_-10.0_	3.40729961265819e-05	Other
cd_STAT3_-8.0_	0.0001221368412625	Sig90
cd_prop_STAT3_-8.0_	0.000137904799844401	Sig90
cd_STAT3_-10.0_	0.000104966627370812	Sig90
cd_prop_STAT3_-10.0_	0.000231745053508062	Sig80
cd_TAL1::TCF3_-8.0_	0.000227745808328962	Sig80
cd_prop_TAL1::TCF3_-8.0_	5.16229844493022e-05	Other
cd_TAL1::TCF3_-10.0_	0.000135448630005843	Sig90
cd_prop_TAL1::TCF3_-10.0_	0.000415176260905777	Sig70
cd_TBR1_-8.0_	3.15734780520632e-05	Other
cd_prop_TBR1_-8.0_	0.000121169929977548	Sig90
cd_TBR1_-10.0_	8.43321301366202e-05	Sig90
cd_prop_TBR1_-10.0_	6.18156726897437e-07	Other
cd_TBX1_-8.0_	0.000125217872176885	Sig90
cd_prop_TBX1_-8.0_	0.000113596453905625	Sig90
cd_TBX1_-10.0_	3.56674300583076e-05	Other
cd_prop_TBX1_-10.0_	3.56578383027362e-05	Other
cd_TBX15_-8.0_	0.000399391014075039	Sig70
cd_prop_TBX15_-8.0_	0.000314332531996839	Sig70
cd_TBX15_-10.0_	0.000512811262119037	Sig60
cd_prop_TBX15_-10.0_	0.000241481969783115	Sig80
cd_TBX18_-8.0_	0.000557791204185058	Sig60
cd_prop_TBX18_-8.0_	0.0001114503327758	Sig90
cd_TBX18_-10.0_	0.000358865439038264	Sig70
cd_prop_TBX18_-10.0_	0.000219409073982374	Sig80
cd_TBX19_-8.0_	4.68356998563167e-05	Other
cd_prop_TBX19_-8.0_	3.80340437531164e-05	Other
cd_TBX19_-10.0_	0.000146216839982817	Sig90
cd_prop_TBX19_-10.0_	9.81759035745501e-05	Sig90
cd_TBX2_-8.0_	0.000266062579407128	Sig80
cd_prop_TBX2_-8.0_	0.000140911617841454	Sig90
cd_TBX2_-10.0_	0.000218905052540916	Sig80
cd_prop_TBX2_-10.0_	0.000141229330726037	Sig90
cd_TBX20_-8.0_	0.000119481837071861	Sig90
cd_prop_TBX20_-8.0_	0.000129307562123433	Sig90
cd_TBX20_-10.0_	4.43821878073404e-05	Other
cd_prop_TBX20_-10.0_	7.34930552924404e-05	Sig90
cd_TBX21_-8.0_	2.78934066095879e-05	Other
cd_prop_TBX21_-8.0_	0.000114982095885499	Sig90
cd_TBX21_-10.0_	3.52789008734273e-05	Other
cd_prop_TBX21_-10.0_	4.09917442202214e-05	Other
cd_TBX3_-8.0_	0.000385499828096474	Sig70
cd_prop_TBX3_-8.0_	2.7865865728033e-05	Other
cd_TBX3_-10.0_	0.000119184594469322	Sig90
cd_prop_TBX3_-10.0_	7.67733626529518e-05	Sig90
cd_TBX4_-8.0_	0.000293744588355518	Sig80
cd_prop_TBX4_-8.0_	0.000259430259380226	Sig80
cd_TBX4_-10.0_	0.000385516374206281	Sig70
cd_prop_TBX4_-10.0_	0.00024146083884801	Sig80
cd_TBX5_-8.0_	0.000209783845758498	Sig80
cd_prop_TBX5_-8.0_	0.000239709398533566	Sig80
cd_TBX5_-10.0_	9.97967189613189e-05	Sig90
cd_prop_TBX5_-10.0_	0.000266207059756143	Sig80
cd_TBXT_-8.0_	0	Other
cd_prop_TBXT_-8.0_	0	Other
cd_TBXT_-10.0_	0	Other
cd_prop_TBXT_-10.0_	0	Other
cd_TCF12_-8.0_	3.74324229563138e-05	Other
cd_prop_TCF12_-8.0_	0.000198437558273733	Sig80
cd_TCF12_-10.0_	0.000211118455891582	Sig80
cd_prop_TCF12_-10.0_	0.00021608476600818	Sig80
cd_TCF21_-8.0_	0.000222914013326825	Sig80
cd_prop_TCF21_-8.0_	0.000113445212683187	Sig90
cd_TCF21_-10.0_	0.000538391283478375	Sig60
cd_prop_TCF21_-10.0_	0.000190269931278637	Sig80
cd_TCF3_-8.0_	0.00022134289315928	Sig80
cd_prop_TCF3_-8.0_	0.000576726903105595	Sig60
cd_TCF3_-10.0_	0.000286749539025103	Sig80
cd_prop_TCF3_-10.0_	0.000156343574810457	Sig90
cd_TCF4_-8.0_	0.000780247594017752	Sig50
cd_prop_TCF4_-8.0_	0.00061036643319123	Sig60
cd_TCF4_-10.0_	0.000606030418926208	Sig60
cd_prop_TCF4_-10.0_	0.000377733943730792	Sig70
cd_TCF7_-8.0_	0.000212998752257475	Sig80
cd_prop_TCF7_-8.0_	0.000210285481581484	Sig80
cd_TCF7_-10.0_	0.00049120378908562	Sig70
cd_prop_TCF7_-10.0_	0.000274140797844122	Sig80
cd_TCF7L1_-8.0_	0.000148987914128675	Sig90
cd_prop_TCF7L1_-8.0_	8.74286783262966e-06	Other
cd_TCF7L1_-10.0_	0.000245159882893247	Sig80
cd_prop_TCF7L1_-10.0_	7.23274872325815e-05	Sig90
cd_TCF7L2_-8.0_	0.00022060677376627	Sig80
cd_prop_TCF7L2_-8.0_	0.000149672038301504	Sig90
cd_TCF7L2_-10.0_	0.000749117006944055	Sig60
cd_prop_TCF7L2_-10.0_	0.000273032285226892	Sig80
cd_TCFL5_-8.0_	9.75740918649202e-05	Sig90
cd_prop_TCFL5_-8.0_	0.000170929220339943	Sig90
cd_TCFL5_-10.0_	0.00035054494639294	Sig70
cd_prop_TCFL5_-10.0_	0.000122790850291437	Sig90
cd_TEAD1_-8.0_	0.000372860247579644	Sig70
cd_prop_TEAD1_-8.0_	0.000506158786457429	Sig60
cd_TEAD1_-10.0_	0.000495383366225503	Sig60
cd_prop_TEAD1_-10.0_	0.000445369704160332	Sig70
cd_TEAD2_-8.0_	2.37782234231529e-05	Other
cd_prop_TEAD2_-8.0_	0.000197246233260513	Sig80
cd_TEAD2_-10.0_	0.000170932882448821	Sig90
cd_prop_TEAD2_-10.0_	0.000354727415125769	Sig70
cd_TEAD3_-8.0_	6.04599165595018e-05	Other
cd_prop_TEAD3_-8.0_	0.000245493646226174	Sig80
cd_TEAD3_-10.0_	0.000185794089922663	Sig80
cd_prop_TEAD3_-10.0_	0.00042050458585106	Sig70
cd_TEAD4_-8.0_	5.75681189352028e-05	Other
cd_prop_TEAD4_-8.0_	0.000244930850671264	Sig80
cd_TEAD4_-10.0_	0.00016431638196921	Sig90
cd_prop_TEAD4_-10.0_	0.000298762529563691	Sig80
cd_TEF_-8.0_	0	Other
cd_prop_TEF_-8.0_	0	Other
cd_TEF_-10.0_	0	Other
cd_prop_TEF_-10.0_	0	Other
cd_TFAP2A_-8.0_	0.000172182168270709	Sig90
cd_prop_TFAP2A_-8.0_	0.000341164923580286	Sig70
cd_TFAP2A_-10.0_	9.21250810790381e-05	Sig90
cd_prop_TFAP2A_-10.0_	0.000199365235053183	Sig80
cd_TFAP2B_-8.0_	0.000263156149386777	Sig80
cd_prop_TFAP2B_-8.0_	0.000489842049334073	Sig70
cd_TFAP2B_-10.0_	0.000581521410192534	Sig60
cd_prop_TFAP2B_-10.0_	0.000140711648599583	Sig90
cd_TFAP2C_-8.0_	0.00030783968300443	Sig70
cd_prop_TFAP2C_-8.0_	0.000112153632101571	Sig90
cd_TFAP2C_-10.0_	0.000110465939313027	Sig90
cd_prop_TFAP2C_-10.0_	0.000770667839853824	Sig50
cd_TFAP2E_-8.0_	0.000547605263318104	Sig60
cd_prop_TFAP2E_-8.0_	0.000771337182324318	Sig50
cd_TFAP2E_-10.0_	0.000529047085999595	Sig60
cd_prop_TFAP2E_-10.0_	0.00011834273872676	Sig90
cd_TFAP4_-8.0_	0.000186240649338272	Sig80
cd_prop_TFAP4_-8.0_	0.000126195824782997	Sig90
cd_TFAP4_-10.0_	0.000118598772643506	Sig90
cd_prop_TFAP4_-10.0_	0.000302054773904361	Sig80
cd_TFAP4::ETV1_-8.0_	0.000497595600587009	Sig60
cd_prop_TFAP4::ETV1_-8.0_	0.000885904210966038	Sig50
cd_TFAP4::ETV1_-10.0_	6.1336648645856e-05	Other
cd_prop_TFAP4::ETV1_-10.0_	0.000200935352795087	Sig80
cd_TFAP4::FLI1_-8.0_	0.000251906077802971	Sig80
cd_prop_TFAP4::FLI1_-8.0_	0.000181932957982626	Sig80
cd_TFAP4::FLI1_-10.0_	4.60318649941375e-05	Other
cd_prop_TFAP4::FLI1_-10.0_	4.76649543464148e-05	Other
cd_TFCP2_-8.0_	7.05956530278214e-05	Sig90
cd_prop_TFCP2_-8.0_	0.000114037820013898	Sig90
cd_TFCP2_-10.0_	7.56159778938928e-05	Sig90
cd_prop_TFCP2_-10.0_	0.00010562089365363	Sig90
cd_TFDP1_-8.0_	0.000546598107124972	Sig60
cd_prop_TFDP1_-8.0_	0.000832944482367188	Sig50
cd_TFDP1_-10.0_	0.000494067179999495	Sig70
cd_prop_TFDP1_-10.0_	0.000569033966606136	Sig60
cd_TFE3_-8.0_	0.000298024633078198	Sig80
cd_prop_TFE3_-8.0_	9.22947483636713e-05	Sig90
cd_TFE3_-10.0_	0.000127741829806824	Sig90
cd_prop_TFE3_-10.0_	0.000107246021309103	Sig90
cd_TFEB_-8.0_	0.000186845437757591	Sig80
cd_prop_TFEB_-8.0_	0.000257292464636387	Sig80
cd_TFEB_-10.0_	0.00044068161161814	Sig70
cd_prop_TFEB_-10.0_	0.000324535040103994	Sig70
cd_TFEC_-8.0_	0.000317538141495786	Sig70
cd_prop_TFEC_-8.0_	0.000227987167054949	Sig80
cd_TFEC_-10.0_	0.000155497989125826	Sig90
cd_prop_TFEC_-10.0_	7.14732248748257e-05	Sig90
cd_TGIF1_-8.0_	0	Other
cd_prop_TGIF1_-8.0_	0	Other
cd_TGIF1_-10.0_	0	Other
cd_prop_TGIF1_-10.0_	0	Other
cd_TGIF2_-8.0_	0.000444528436180838	Sig70
cd_prop_TGIF2_-8.0_	0.000130252687522529	Sig90
cd_TGIF2_-10.0_	0.000557322702498782	Sig60
cd_prop_TGIF2_-10.0_	0.00108785390452504	Sig50
cd_TGIF2LX_-8.0_	0.000223980589408153	Sig80
cd_prop_TGIF2LX_-8.0_	0.000344685502746221	Sig70
cd_TGIF2LX_-10.0_	0.000820524535987804	Sig50
cd_prop_TGIF2LX_-10.0_	0.000342233333543025	Sig70
cd_TGIF2LY_-8.0_	0.000234431516460786	Sig80
cd_prop_TGIF2LY_-8.0_	0.000349978314072394	Sig70
cd_TGIF2LY_-10.0_	0.000338487845249633	Sig70
cd_prop_TGIF2LY_-10.0_	0.000368144908136865	Sig70
cd_THAP1_-8.0_	0.000155113633691211	Sig90
cd_prop_THAP1_-8.0_	6.17535493625028e-05	Other
cd_THAP1_-10.0_	0.00026388950950508	Sig80
cd_prop_THAP1_-10.0_	0.0001134478293216	Sig90
cd_THRA_-8.0_	0.000104042826914343	Sig90
cd_prop_THRA_-8.0_	0.000235455001101774	Sig80
cd_THRA_-10.0_	2.34605487348255e-05	Other
cd_prop_THRA_-10.0_	4.7967980039736e-05	Other
cd_THRB_-8.0_	0.000166511717140441	Sig90
cd_prop_THRB_-8.0_	0.000336858174805927	Sig70
cd_THRB_-10.0_	0.000168694792476925	Sig90
cd_prop_THRB_-10.0_	0.000150520583570161	Sig90
cd_TP53_-8.0_	0.00038811768919359	Sig70
cd_prop_TP53_-8.0_	0.000168094949731636	Sig90
cd_TP53_-10.0_	0	Other
cd_prop_TP53_-10.0_	0	Other
cd_TP63_-8.0_	0	Other
cd_prop_TP63_-8.0_	0	Other
cd_TP63_-10.0_	0	Other
cd_prop_TP63_-10.0_	0	Other
cd_TP73_-8.0_	0.000462063439552845	Sig70
cd_prop_TP73_-8.0_	0.000306464670880154	Sig70
cd_TP73_-10.0_	0	Other
cd_prop_TP73_-10.0_	0	Other
cd_TRPS1_-8.0_	0.000414817976514888	Sig70
cd_prop_TRPS1_-8.0_	0.000271407141175656	Sig80
cd_TRPS1_-10.0_	0.000270410570787523	Sig80
cd_prop_TRPS1_-10.0_	0.000122640513655419	Sig90
cd_TWIST1_-8.0_	0.00122409929468074	Sig50
cd_prop_TWIST1_-8.0_	0.000718176258098172	Sig60
cd_TWIST1_-10.0_	0.000622540414458774	Sig60
cd_prop_TWIST1_-10.0_	0.00041549347151439	Sig70
cd_USF1_-8.0_	0.000270276650124131	Sig80
cd_prop_USF1_-8.0_	0.00025088183907649	Sig80
cd_USF1_-10.0_	0.000409085248801667	Sig70
cd_prop_USF1_-10.0_	0.000294932416410066	Sig80
cd_USF2_-8.0_	9.10542183735508e-05	Sig90
cd_prop_USF2_-8.0_	0.000107556575594574	Sig90
cd_USF2_-10.0_	7.21873989622766e-05	Sig90
cd_prop_USF2_-10.0_	7.79928104975219e-05	Sig90
cd_VAX1_-8.0_	0	Other
cd_prop_VAX1_-8.0_	0	Other
cd_VAX1_-10.0_	0	Other
cd_prop_VAX1_-10.0_	0	Other
cd_VENTX_-8.0_	0.000131509945779348	Sig90
cd_prop_VENTX_-8.0_	0.000132990535071969	Sig90
cd_VENTX_-10.0_	0.000147203486327913	Sig90
cd_prop_VENTX_-10.0_	0.000152825748455314	Sig90
cd_VSX1_-8.0_	0	Other
cd_prop_VSX1_-8.0_	0	Other
cd_VSX1_-10.0_	0	Other
cd_prop_VSX1_-10.0_	0	Other
cd_VSX2_-8.0_	0	Other
cd_prop_VSX2_-8.0_	0	Other
cd_VSX2_-10.0_	0	Other
cd_prop_VSX2_-10.0_	0	Other
cd_XBP1_-8.0_	0.00117281492626638	Sig50
cd_prop_XBP1_-8.0_	0.00101470435532784	Sig50
cd_XBP1_-10.0_	0.000910778985458197	Sig50
cd_prop_XBP1_-10.0_	0.000916976247854002	Sig50
cd_YY2_-8.0_	0.000481985915627199	Sig70
cd_prop_YY2_-8.0_	0.000410882430651444	Sig70
cd_YY2_-10.0_	0.000346955252189416	Sig70
cd_prop_YY2_-10.0_	0.000555541214599924	Sig60
cd_ZBED1_-8.0_	0.000155723952000437	Sig90
cd_prop_ZBED1_-8.0_	0.000122484640924972	Sig90
cd_ZBED1_-10.0_	0.000106426649080406	Sig90
cd_prop_ZBED1_-10.0_	0.000120610583062265	Sig90
cd_ZBED2_-8.0_	0.000146516592674006	Sig90
cd_prop_ZBED2_-8.0_	8.00945869670761e-05	Sig90
cd_ZBED2_-10.0_	7.65592709794614e-05	Sig90
cd_prop_ZBED2_-10.0_	2.43024398095184e-05	Other
cd_ZBED4_-8.0_	0.000405336661350949	Sig70
cd_prop_ZBED4_-8.0_	0.00063795163347004	Sig60
cd_ZBED4_-10.0_	0.000685366786394357	Sig60
cd_prop_ZBED4_-10.0_	0.000484162413527002	Sig70
cd_ZBTB11_-8.0_	0.000802077451984791	Sig50
cd_prop_ZBTB11_-8.0_	0.00100547541988909	Sig50
cd_ZBTB11_-10.0_	0.000768442862160533	Sig50
cd_prop_ZBTB11_-10.0_	0.00123779503461217	Sig50
cd_ZBTB12_-8.0_	0.000257628982575678	Sig80
cd_prop_ZBTB12_-8.0_	0.000136610265886885	Sig90
cd_ZBTB12_-10.0_	0.000251569401323028	Sig80
cd_prop_ZBTB12_-10.0_	0.000167463195397137	Sig90
cd_ZBTB14_-8.0_	0.000406974888222456	Sig70
cd_prop_ZBTB14_-8.0_	0.000918279227150549	Sig50
cd_ZBTB14_-10.0_	0.000623589140801768	Sig60
cd_prop_ZBTB14_-10.0_	0.000700536238698578	Sig60
cd_ZBTB17_-8.0_	0.000111292402067617	Sig90
cd_prop_ZBTB17_-8.0_	0.000150721039859865	Sig90
cd_ZBTB17_-10.0_	0.000164779324795048	Sig90
cd_prop_ZBTB17_-10.0_	5.7135447992573e-05	Other
cd_ZBTB18_-8.0_	0.000640507238842417	Sig60
cd_prop_ZBTB18_-8.0_	0.000229916982730207	Sig80
cd_ZBTB18_-10.0_	0.000337823226874392	Sig70
cd_prop_ZBTB18_-10.0_	0.000167455099511585	Sig90
cd_ZBTB24_-8.0_	0.000109351060072926	Sig90
cd_prop_ZBTB24_-8.0_	0.000303665727191005	Sig70
cd_ZBTB24_-10.0_	0.000311674159173285	Sig70
cd_prop_ZBTB24_-10.0_	6.35476447673438e-05	Other
cd_ZBTB26_-8.0_	0.000185874485550753	Sig80
cd_prop_ZBTB26_-8.0_	0.000205758839036952	Sig80
cd_ZBTB26_-10.0_	8.31845588156661e-05	Sig90
cd_prop_ZBTB26_-10.0_	0.00019052040845836	Sig80
cd_ZBTB32_-8.0_	3.53031853539657e-05	Other
cd_prop_ZBTB32_-8.0_	4.62496317856665e-05	Other
cd_ZBTB32_-10.0_	3.64164546778424e-05	Other
cd_prop_ZBTB32_-10.0_	1.74806358661244e-05	Other
cd_ZBTB33_-8.0_	0.000225846072861038	Sig80
cd_prop_ZBTB33_-8.0_	4.60950332702659e-05	Other
cd_ZBTB33_-10.0_	0.000115172634141424	Sig90
cd_prop_ZBTB33_-10.0_	0.000148703203683663	Sig90
cd_ZBTB6_-8.0_	0.000127899756694732	Sig90
cd_prop_ZBTB6_-8.0_	0.000371376218164115	Sig70
cd_ZBTB6_-10.0_	0.000567802389116241	Sig60
cd_prop_ZBTB6_-10.0_	3.89170581050419e-05	Other
cd_ZBTB7A_-8.0_	0.000470334971695751	Sig70
cd_prop_ZBTB7A_-8.0_	0.000186518240203278	Sig80
cd_ZBTB7A_-10.0_	0.000218514289928144	Sig80
cd_prop_ZBTB7A_-10.0_	8.9143138213493e-05	Sig90
cd_ZBTB7B_-8.0_	0.000479709300141362	Sig70
cd_prop_ZBTB7B_-8.0_	0.000432164682314645	Sig70
cd_ZBTB7B_-10.0_	0.000117614536701829	Sig90
cd_prop_ZBTB7B_-10.0_	0.000884422139908582	Sig50
cd_ZBTB7C_-8.0_	0.000557911245542112	Sig60
cd_prop_ZBTB7C_-8.0_	0.000262510665336111	Sig80
cd_ZBTB7C_-10.0_	0.000166818721246217	Sig90
cd_prop_ZBTB7C_-10.0_	0.000303530666211118	Sig70
cd_ZFP14_-8.0_	0.000792187549580375	Sig50
cd_prop_ZFP14_-8.0_	0.00176241276371626	Sig30
cd_ZFP14_-10.0_	0.000448053341326528	Sig70
cd_prop_ZFP14_-10.0_	0.000484028403789691	Sig70
cd_ZFP42_-8.0_	0.000691061804806498	Sig60
cd_prop_ZFP42_-8.0_	0.000762126386169262	Sig50
cd_ZFP42_-10.0_	0.000629258177459541	Sig60
cd_prop_ZFP42_-10.0_	0.00103998707600379	Sig50
cd_ZFP57_-8.0_	0.000668211327210898	Sig60
cd_prop_ZFP57_-8.0_	0.000132686716686915	Sig90
cd_ZFP57_-10.0_	0.000618120303842709	Sig60
cd_prop_ZFP57_-10.0_	0.00024563769230615	Sig80
